ID_venta,fecha,ID_cliente,ID_producto,cantidad,precio_unitario,total
4740,2035-12-23,13,21,2,293.67,587.34
4741,2035-12-24,275,25,3,165.34,496.02
4742,2035-12-25,110,4,4,419.48,1677.92
4743,2035-12-26,426,47,9,453.76,4083.84
4744,2035-12-27,253,31,8,195.69,1565.52
4745,2035-12-28,458,22,3,299.81,899.4300000000001
4746,2035-12-29,117,2,8,202.66,1621.28
4747,2035-12-30,319,40,8,242.68,1941.44
4748,2035-12-31,437,39,6,182.82,1096.92
4749,2036-01-01,461,9,6,405.61,2433.66
4750,2036-01-02,211,18,8,395.62,3164.96
4751,2036-01-03,482,44,2,373.28,746.56
4752,2036-01-04,432,14,9,7.01,63.089999999999996
4753,2036-01-05,433,42,5,325.57,1627.85
4754,2036-01-06,305,46,4,52.46,209.84
4755,2036-01-07,210,34,3,373.84,1121.52
4756,2036-01-08,383,39,2,182.82,365.64
4757,2036-01-09,95,42,8,325.57,2604.56
4758,2036-01-10,350,45,8,114.61,916.88
4759,2036-01-11,76,3,7,304.61,2132.27
4760,2036-01-12,131,28,7,164.65,1152.55
4761,2036-01-13,278,21,1,293.67,293.67
4762,2036-01-14,117,9,1,405.61,405.61
4763,2036-01-15,104,14,9,7.01,63.089999999999996
4764,2036-01-16,186,23,9,190.34,1713.06
4765,2036-01-17,295,3,8,304.61,2436.88
4766,2036-01-18,403,28,8,164.65,1317.2
4767,2036-01-19,261,20,5,443.87,2219.35
4768,2036-01-20,55,29,2,458.18,916.36
4769,2036-01-21,124,42,9,325.57,2930.13
4770,2036-01-22,326,28,2,164.65,329.3
4771,2036-01-23,114,6,8,24.55,196.4
4772,2036-01-24,396,2,7,202.66,1418.62
4773,2036-01-25,429,9,7,405.61,2839.27
4774,2036-01-26,24,49,9,34.81,313.29
4775,2036-01-27,24,17,9,223.77,2013.93
4776,2036-01-28,410,48,2,66.11,132.22
4777,2036-01-29,312,17,3,223.77,671.3100000000001
4778,2036-01-30,322,11,6,58.73,352.38
4779,2036-01-31,90,33,4,338.95,1355.8
4780,2036-02-01,207,5,9,75.13,676.17
4781,2036-02-02,259,20,7,443.87,3107.09
4782,2036-02-03,452,40,3,242.68,728.04
4783,2036-02-04,134,3,1,304.61,304.61
4784,2036-02-05,336,41,7,238.78,1671.46
4785,2036-02-06,375,24,2,401.09,802.18
4786,2036-02-07,148,41,3,238.78,716.34
4787,2036-02-08,264,48,1,66.11,66.11
4788,2036-02-09,227,21,8,293.67,2349.36
4789,2036-02-10,361,1,5,296.6,1483.0
4790,2036-02-11,118,29,3,458.18,1374.54
4791,2036-02-12,271,8,6,427.54,2565.2400000000002
4792,2036-02-13,432,33,4,338.95,1355.8
4793,2036-02-14,231,46,6,52.46,314.76
4794,2036-02-15,393,18,9,395.62,3560.58
4795,2036-02-16,468,29,1,458.18,458.18
4796,2036-02-17,36,2,2,202.66,405.32
4797,2036-02-18,428,20,5,443.87,2219.35
4798,2036-02-19,368,8,8,427.54,3420.32
4799,2036-02-20,256,40,6,242.68,1456.08
4800,2036-02-21,52,3,4,304.61,1218.44
4801,2036-02-22,333,48,7,66.11,462.77
4802,2036-02-23,98,44,4,373.28,1493.12
4803,2036-02-24,471,45,8,114.61,916.88
4804,2036-02-25,274,33,6,338.95,2033.6999999999998
4805,2036-02-26,419,15,4,321.97,1287.88
4806,2036-02-27,361,50,5,28.79,143.95
4807,2036-02-28,237,24,3,401.09,1203.27
4808,2036-02-29,370,1,3,296.6,889.8000000000001
4809,2036-03-01,465,39,9,182.82,1645.3799999999999
4810,2036-03-02,182,38,4,316.05,1264.2
4811,2036-03-03,17,10,4,195.03,780.12
4812,2036-03-04,113,28,4,164.65,658.6
4813,2036-03-05,383,20,4,443.87,1775.48
4814,2036-03-06,251,44,5,373.28,1866.3999999999999
4815,2036-03-07,306,41,3,238.78,716.34
4816,2036-03-08,247,23,8,190.34,1522.72
4817,2036-03-09,197,21,2,293.67,587.34
4818,2036-03-10,430,24,4,401.09,1604.36
4819,2036-03-11,334,7,2,57.21,114.42
4820,2036-03-12,307,34,6,373.84,2243.04
4821,2036-03-13,233,42,3,325.57,976.71
4822,2036-03-14,258,36,1,98.82,98.82
4823,2036-03-15,484,48,8,66.11,528.88
4824,2036-03-16,330,47,2,453.76,907.52
4825,2036-03-17,6,13,6,402.07,2412.42
4826,2036-03-18,356,6,5,24.55,122.75
4827,2036-03-19,8,33,4,338.95,1355.8
4828,2036-03-20,50,41,3,238.78,716.34
4829,2036-03-21,265,14,8,7.01,56.08
4830,2036-03-22,335,15,2,321.97,643.94
4831,2036-03-23,467,44,2,373.28,746.56
4832,2036-03-24,281,50,4,28.79,115.16
4833,2036-03-25,34,4,2,419.48,838.96
4834,2036-03-26,245,41,4,238.78,955.12
4835,2036-03-27,97,43,1,464.59,464.59
4836,2036-03-28,121,44,3,373.28,1119.84
4837,2036-03-29,270,7,9,57.21,514.89
4838,2036-03-30,413,36,8,98.82,790.56
4839,2036-03-31,55,41,6,238.78,1432.68
4840,2036-04-01,180,19,2,122.14,244.28
4841,2036-04-02,423,8,4,427.54,1710.16
4842,2036-04-03,312,4,9,419.48,3775.32
4843,2036-04-04,150,42,5,325.57,1627.85
4844,2036-04-05,267,19,6,122.14,732.84
4845,2036-04-06,168,14,2,7.01,14.02
4846,2036-04-07,277,25,9,165.34,1488.06
4847,2036-04-08,106,6,4,24.55,98.2
4848,2036-04-09,53,13,6,402.07,2412.42
4849,2036-04-10,227,3,9,304.61,2741.4900000000002
4850,2036-04-11,118,14,3,7.01,21.03
4851,2036-04-12,299,47,4,453.76,1815.04
4852,2036-04-13,186,30,8,348.83,2790.64
4853,2036-04-14,101,26,2,314.52,629.04
4854,2036-04-15,170,50,3,28.79,86.37
4855,2036-04-16,406,2,7,202.66,1418.62
4856,2036-04-17,276,31,7,195.69,1369.83
4857,2036-04-18,224,15,7,321.97,2253.79
4858,2036-04-19,43,19,8,122.14,977.12
4859,2036-04-20,82,48,7,66.11,462.77
4860,2036-04-21,317,41,9,238.78,2149.02
4861,2036-04-22,73,47,5,453.76,2268.8
4862,2036-04-23,491,42,1,325.57,325.57
4863,2036-04-24,257,23,1,190.34,190.34
4864,2036-04-25,173,38,1,316.05,316.05
4865,2036-04-26,191,36,5,98.82,494.09999999999997
4866,2036-04-27,266,50,8,28.79,230.32
4867,2036-04-28,426,38,9,316.05,2844.4500000000003
4868,2036-04-29,198,21,4,293.67,1174.68
4869,2036-04-30,278,11,3,58.73,176.19
4870,2036-05-01,390,10,9,195.03,1755.27
4871,2036-05-02,47,44,2,373.28,746.56
4872,2036-05-03,82,16,3,315.23,945.69
4873,2036-05-04,121,50,2,28.79,57.58
4874,2036-05-05,218,14,3,7.01,21.03
4875,2036-05-06,135,41,2,238.78,477.56
4876,2036-05-07,389,7,1,57.21,57.21
4877,2036-05-08,81,41,8,238.78,1910.24
4878,2036-05-09,220,14,8,7.01,56.08
4879,2036-05-10,253,5,9,75.13,676.17
4880,2036-05-11,7,43,7,464.59,3252.1299999999997
4881,2036-05-12,249,26,8,314.52,2516.16
4882,2036-05-13,318,39,8,182.82,1462.56
4883,2036-05-14,33,32,7,32.41,226.86999999999998
4884,2036-05-15,476,3,3,304.61,913.83
4885,2036-05-16,262,11,6,58.73,352.38
4886,2036-05-17,323,34,8,373.84,2990.72
4887,2036-05-18,279,9,9,405.61,3650.4900000000002
4888,2036-05-19,413,15,7,321.97,2253.79
4889,2036-05-20,276,17,3,223.77,671.3100000000001
4890,2036-05-21,427,34,1,373.84,373.84
4891,2036-05-22,9,47,3,453.76,1361.28
4892,2036-05-23,220,15,9,321.97,2897.7300000000005
4893,2036-05-24,31,4,8,419.48,3355.84
4894,2036-05-25,238,46,5,52.46,262.3
4895,2036-05-26,357,1,7,296.6,2076.2000000000003
4896,2036-05-27,452,31,1,195.69,195.69
4897,2036-05-28,87,14,5,7.01,35.05
4898,2036-05-29,379,22,1,299.81,299.81
4899,2036-05-30,223,39,8,182.82,1462.56
4900,2036-05-31,243,39,4,182.82,731.28
4901,2036-06-01,98,34,8,373.84,2990.72
4902,2036-06-02,402,42,1,325.57,325.57
4903,2036-06-03,9,23,4,190.34,761.36
4904,2036-06-04,139,40,5,242.68,1213.4
4905,2036-06-05,164,25,4,165.34,661.36
4906,2036-06-06,52,26,2,314.52,629.04
4907,2036-06-07,17,21,2,293.67,587.34
4908,2036-06-08,425,22,1,299.81,299.81
4909,2036-06-09,262,4,9,419.48,3775.32
4910,2036-06-10,291,45,2,114.61,229.22
4911,2036-06-11,293,37,8,201.63,1613.04
4912,2036-06-12,149,12,7,64.18,449.26000000000005
4913,2036-06-13,184,33,8,338.95,2711.6
4914,2036-06-14,141,45,4,114.61,458.44
4915,2036-06-15,474,49,9,34.81,313.29
4916,2036-06-16,124,28,7,164.65,1152.55
4917,2036-06-17,396,34,5,373.84,1869.1999999999998
4918,2036-06-18,51,46,3,52.46,157.38
4919,2036-06-19,398,39,6,182.82,1096.92
4920,2036-06-20,162,28,8,164.65,1317.2
4921,2036-06-21,112,47,3,453.76,1361.28
4922,2036-06-22,193,43,8,464.59,3716.72
4923,2036-06-23,404,26,7,314.52,2201.64
4924,2036-06-24,216,38,3,316.05,948.1500000000001
4925,2036-06-25,348,22,7,299.81,2098.67
4926,2036-06-26,10,33,8,338.95,2711.6
4927,2036-06-27,73,39,3,182.82,548.46
4928,2036-06-28,337,10,5,195.03,975.15
4929,2036-06-29,322,32,4,32.41,129.64
4930,2036-06-30,254,19,7,122.14,854.98
4931,2036-07-01,465,36,6,98.82,592.92
4932,2036-07-02,77,35,8,148.02,1184.16
4933,2036-07-03,314,3,5,304.61,1523.0500000000002
4934,2036-07-04,65,7,8,57.21,457.68
4935,2036-07-05,96,3,8,304.61,2436.88
4936,2036-07-06,82,26,6,314.52,1887.12
4937,2036-07-07,128,26,3,314.52,943.56
4938,2036-07-08,98,33,3,338.95,1016.8499999999999
4939,2036-07-09,127,17,3,223.77,671.3100000000001
4940,2036-07-10,353,18,1,395.62,395.62
4941,2036-07-11,463,23,4,190.34,761.36
4942,2036-07-12,429,32,1,32.41,32.41
4943,2036-07-13,39,29,3,458.18,1374.54
4944,2036-07-14,218,46,3,52.46,157.38
4945,2036-07-15,174,13,6,402.07,2412.42
4946,2036-07-16,477,42,5,325.57,1627.85
4947,2036-07-17,313,4,1,419.48,419.48
4948,2036-07-18,321,11,2,58.73,117.46
4949,2036-07-19,478,33,1,338.95,338.95
4950,2036-07-20,263,41,8,238.78,1910.24
4951,2036-07-21,237,28,6,164.65,987.9000000000001
4952,2036-07-22,314,38,1,316.05,316.05
4953,2036-07-23,222,44,4,373.28,1493.12
4954,2036-07-24,130,2,9,202.66,1823.94
4955,2036-07-25,373,13,9,402.07,3618.63
4956,2036-07-26,70,9,8,405.61,3244.88
4957,2036-07-27,430,44,4,373.28,1493.12
4958,2036-07-28,430,14,3,7.01,21.03
4959,2036-07-29,39,8,8,427.54,3420.32
4960,2036-07-30,401,31,2,195.69,391.38
4961,2036-07-31,496,10,3,195.03,585.09
4962,2036-08-01,475,4,3,419.48,1258.44
4963,2036-08-02,478,39,3,182.82,548.46
4964,2036-08-03,350,48,3,66.11,198.32999999999998
4965,2036-08-04,264,5,3,75.13,225.39
4966,2036-08-05,310,13,9,402.07,3618.63
4967,2036-08-06,17,13,5,402.07,2010.35
4968,2036-08-07,18,43,3,464.59,1393.77
4969,2036-08-08,107,36,4,98.82,395.28
4970,2036-08-09,210,2,5,202.66,1013.3
4971,2036-08-10,295,16,2,315.23,630.46
4972,2036-08-11,211,42,2,325.57,651.14
4973,2036-08-12,279,47,4,453.76,1815.04
4974,2036-08-13,416,31,9,195.69,1761.21
4975,2036-08-14,222,9,6,405.61,2433.66
4976,2036-08-15,128,16,1,315.23,315.23
4977,2036-08-16,240,40,5,242.68,1213.4
4978,2036-08-17,81,1,6,296.6,1779.6000000000001
4979,2036-08-18,388,20,9,443.87,3994.83
4980,2036-08-19,494,25,8,165.34,1322.72
4981,2036-08-20,128,42,4,325.57,1302.28
4982,2036-08-21,387,18,5,395.62,1978.1
4983,2036-08-22,69,49,5,34.81,174.05
4984,2036-08-23,262,12,3,64.18,192.54000000000002
4985,2036-08-24,215,34,5,373.84,1869.1999999999998
4986,2036-08-25,190,44,1,373.28,373.28
4987,2036-08-26,452,37,1,201.63,201.63
4988,2036-08-27,231,8,1,427.54,427.54
4989,2036-08-28,455,46,5,52.46,262.3
4990,2036-08-29,319,27,3,418.06,1254.18
4991,2036-08-30,57,49,2,34.81,69.62
4992,2036-08-31,431,39,9,182.82,1645.3799999999999
4993,2036-09-01,175,41,8,238.78,1910.24
4994,2036-09-02,361,45,5,114.61,573.05
4995,2036-09-03,53,17,2,223.77,447.54
4996,2036-09-04,71,16,8,315.23,2521.84
4997,2036-09-05,17,8,6,427.54,2565.2400000000002
4998,2036-09-06,413,18,8,395.62,3164.96
4999,2036-09-07,77,19,8,122.14,977.12
5000,2036-09-08,338,37,3,201.63,604.89
5001,2036-09-09,394,44,9,373.28,3359.5199999999995
5002,2036-09-10,445,44,8,373.28,2986.24
5003,2036-09-11,346,49,4,34.81,139.24
5004,2036-09-12,399,19,8,122.14,977.12
5005,2036-09-13,20,34,9,373.84,3364.56
5006,2036-09-14,2,29,9,458.18,4123.62
5007,2036-09-15,214,46,3,52.46,157.38
5008,2036-09-16,25,44,5,373.28,1866.3999999999999
5009,2036-09-17,31,37,9,201.63,1814.67
5010,2036-09-18,421,8,3,427.54,1282.6200000000001
5011,2036-09-19,23,8,1,427.54,427.54
5012,2036-09-20,43,47,8,453.76,3630.08
5013,2036-09-21,1,43,5,464.59,2322.95
5014,2036-09-22,264,46,1,52.46,52.46
5015,2036-09-23,336,2,9,202.66,1823.94
5016,2036-09-24,299,8,7,427.54,2992.78
5017,2036-09-25,452,27,7,418.06,2926.42
5018,2036-09-26,434,29,4,458.18,1832.72
5019,2036-09-27,197,17,3,223.77,671.3100000000001
5020,2036-09-28,6,8,3,427.54,1282.6200000000001
5021,2036-09-29,278,13,4,402.07,1608.28
5022,2036-09-30,407,38,1,316.05,316.05
5023,2036-10-01,199,20,7,443.87,3107.09
5024,2036-10-02,142,39,2,182.82,365.64
5025,2036-10-03,245,14,7,7.01,49.07
5026,2036-10-04,361,10,9,195.03,1755.27
5027,2036-10-05,71,36,5,98.82,494.09999999999997
5028,2036-10-06,21,30,1,348.83,348.83
5029,2036-10-07,388,5,5,75.13,375.65
5030,2036-10-08,447,23,2,190.34,380.68
5031,2036-10-09,54,6,7,24.55,171.85
5032,2036-10-10,72,49,4,34.81,139.24
5033,2036-10-11,88,29,3,458.18,1374.54
5034,2036-10-12,301,23,8,190.34,1522.72
5035,2036-10-13,355,14,4,7.01,28.04
5036,2036-10-14,262,4,8,419.48,3355.84
5037,2036-10-15,193,2,9,202.66,1823.94
5038,2036-10-16,212,2,7,202.66,1418.62
5039,2036-10-17,302,1,1,296.6,296.6
5040,2036-10-18,322,46,4,52.46,209.84
5041,2036-10-19,185,27,1,418.06,418.06
5042,2036-10-20,111,6,4,24.55,98.2
5043,2036-10-21,313,43,2,464.59,929.18
5044,2036-10-22,291,43,8,464.59,3716.72
5045,2036-10-23,443,36,4,98.82,395.28
5046,2036-10-24,469,1,5,296.6,1483.0
5047,2036-10-25,143,44,2,373.28,746.56
5048,2036-10-26,210,26,4,314.52,1258.08
5049,2036-10-27,45,49,7,34.81,243.67000000000002
5050,2036-10-28,124,28,9,164.65,1481.8500000000001
5051,2036-10-29,109,9,7,405.61,2839.27
5052,2036-10-30,340,45,6,114.61,687.66
5053,2036-10-31,500,7,3,57.21,171.63
5054,2036-11-01,31,42,1,325.57,325.57
5055,2036-11-02,387,16,1,315.23,315.23
5056,2036-11-03,93,32,3,32.41,97.22999999999999
5057,2036-11-04,185,20,9,443.87,3994.83
5058,2036-11-05,322,2,3,202.66,607.98
5059,2036-11-06,468,15,2,321.97,643.94
5060,2036-11-07,483,37,7,201.63,1411.4099999999999
5061,2036-11-08,12,49,9,34.81,313.29
5062,2036-11-09,142,15,5,321.97,1609.8500000000001
5063,2036-11-10,264,47,4,453.76,1815.04
5064,2036-11-11,59,23,4,190.34,761.36
5065,2036-11-12,358,50,4,28.79,115.16
5066,2036-11-13,408,48,3,66.11,198.32999999999998
5067,2036-11-14,9,44,2,373.28,746.56
5068,2036-11-15,35,24,8,401.09,3208.72
5069,2036-11-16,21,26,2,314.52,629.04
5070,2036-11-17,292,47,8,453.76,3630.08
5071,2036-11-18,429,27,7,418.06,2926.42
5072,2036-11-19,128,11,1,58.73,58.73
5073,2036-11-20,316,21,7,293.67,2055.69
5074,2036-11-21,6,9,4,405.61,1622.44
5075,2036-11-22,25,30,5,348.83,1744.1499999999999
5076,2036-11-23,157,17,6,223.77,1342.6200000000001
5077,2036-11-24,194,22,7,299.81,2098.67
5078,2036-11-25,106,4,6,419.48,2516.88
5079,2036-11-26,185,16,5,315.23,1576.15
5080,2036-11-27,381,28,3,164.65,493.95000000000005
5081,2036-11-28,234,33,6,338.95,2033.6999999999998
5082,2036-11-29,171,40,7,242.68,1698.76
5083,2036-11-30,113,19,9,122.14,1099.26
5084,2036-12-01,479,24,4,401.09,1604.36
5085,2036-12-02,98,47,1,453.76,453.76
5086,2036-12-03,243,11,5,58.73,293.65
5087,2036-12-04,11,43,6,464.59,2787.54
5088,2036-12-05,385,4,9,419.48,3775.32
5089,2036-12-06,97,40,6,242.68,1456.08
5090,2036-12-07,348,23,9,190.34,1713.06
5091,2036-12-08,118,32,9,32.41,291.68999999999994
5092,2036-12-09,64,13,4,402.07,1608.28
5093,2036-12-10,71,34,7,373.84,2616.8799999999997
5094,2036-12-11,346,25,8,165.34,1322.72
5095,2036-12-12,12,11,1,58.73,58.73
5096,2036-12-13,27,29,5,458.18,2290.9
5097,2036-12-14,280,25,7,165.34,1157.38
5098,2036-12-15,56,3,8,304.61,2436.88
5099,2036-12-16,317,24,9,401.09,3609.81
5100,2036-12-17,226,2,2,202.66,405.32
5101,2036-12-18,442,47,7,453.76,3176.3199999999997
5102,2036-12-19,23,21,7,293.67,2055.69
5103,2036-12-20,204,6,3,24.55,73.65
5104,2036-12-21,380,30,7,348.83,2441.81
5105,2036-12-22,281,19,3,122.14,366.42
5106,2036-12-23,458,37,9,201.63,1814.67
5107,2036-12-24,227,34,8,373.84,2990.72
5108,2036-12-25,261,31,8,195.69,1565.52
5109,2036-12-26,392,49,4,34.81,139.24
5110,2036-12-27,408,37,7,201.63,1411.4099999999999
5111,2036-12-28,20,29,1,458.18,458.18
5112,2036-12-29,266,42,8,325.57,2604.56
5113,2036-12-30,333,33,5,338.95,1694.75
5114,2036-12-31,386,12,7,64.18,449.26000000000005
5115,2037-01-01,365,41,7,238.78,1671.46
5116,2037-01-02,395,1,4,296.6,1186.4
5117,2037-01-03,366,44,3,373.28,1119.84
5118,2037-01-04,99,10,8,195.03,1560.24
5119,2037-01-05,210,19,7,122.14,854.98
5120,2037-01-06,214,40,8,242.68,1941.44
5121,2037-01-07,30,1,2,296.6,593.2
5122,2037-01-08,10,27,5,418.06,2090.3
5123,2037-01-09,205,33,4,338.95,1355.8
5124,2037-01-10,304,41,8,238.78,1910.24
5125,2037-01-11,409,46,2,52.46,104.92
5126,2037-01-12,43,37,9,201.63,1814.67
5127,2037-01-13,408,5,9,75.13,676.17
5128,2037-01-14,431,12,7,64.18,449.26000000000005
5129,2037-01-15,122,9,6,405.61,2433.66
5130,2037-01-16,7,41,3,238.78,716.34
5131,2037-01-17,445,8,1,427.54,427.54
5132,2037-01-18,347,9,1,405.61,405.61
5133,2037-01-19,74,22,6,299.81,1798.8600000000001
5134,2037-01-20,120,47,6,453.76,2722.56
5135,2037-01-21,171,18,5,395.62,1978.1
5136,2037-01-22,155,6,6,24.55,147.3
5137,2037-01-23,376,13,5,402.07,2010.35
5138,2037-01-24,252,15,1,321.97,321.97
5139,2037-01-25,105,16,2,315.23,630.46
5140,2037-01-26,354,9,5,405.61,2028.0500000000002
5141,2037-01-27,96,44,4,373.28,1493.12
5142,2037-01-28,130,14,8,7.01,56.08
5143,2037-01-29,384,26,9,314.52,2830.68
5144,2037-01-30,172,47,9,453.76,4083.84
5145,2037-01-31,271,21,6,293.67,1762.02
5146,2037-02-01,387,31,2,195.69,391.38
5147,2037-02-02,330,15,9,321.97,2897.7300000000005
5148,2037-02-03,449,25,4,165.34,661.36
5149,2037-02-04,359,21,3,293.67,881.01
5150,2037-02-05,492,9,9,405.61,3650.4900000000002
5151,2037-02-06,117,24,4,401.09,1604.36
5152,2037-02-07,313,13,4,402.07,1608.28
5153,2037-02-08,336,24,3,401.09,1203.27
5154,2037-02-09,273,30,7,348.83,2441.81
5155,2037-02-10,162,45,8,114.61,916.88
5156,2037-02-11,251,39,4,182.82,731.28
5157,2037-02-12,39,42,2,325.57,651.14
5158,2037-02-13,294,33,6,338.95,2033.6999999999998
5159,2037-02-14,436,41,6,238.78,1432.68
5160,2037-02-15,32,49,8,34.81,278.48
5161,2037-02-16,28,18,2,395.62,791.24
5162,2037-02-17,264,17,7,223.77,1566.39
5163,2037-02-18,382,19,4,122.14,488.56
5164,2037-02-19,468,33,6,338.95,2033.6999999999998
5165,2037-02-20,42,35,7,148.02,1036.14
5166,2037-02-21,160,17,5,223.77,1118.8500000000001
5167,2037-02-22,190,13,5,402.07,2010.35
5168,2037-02-23,201,14,1,7.01,7.01
5169,2037-02-24,233,49,9,34.81,313.29
5170,2037-02-25,374,24,2,401.09,802.18
5171,2037-02-26,405,17,1,223.77,223.77
5172,2037-02-27,355,21,5,293.67,1468.3500000000001
5173,2037-02-28,264,1,5,296.6,1483.0
5174,2037-03-01,280,27,4,418.06,1672.24
5175,2037-03-02,102,10,2,195.03,390.06
5176,2037-03-03,495,11,9,58.73,528.5699999999999
5177,2037-03-04,208,16,1,315.23,315.23
5178,2037-03-05,344,23,7,190.34,1332.38
5179,2037-03-06,431,13,6,402.07,2412.42
5180,2037-03-07,303,30,9,348.83,3139.47
5181,2037-03-08,145,44,2,373.28,746.56
5182,2037-03-09,322,15,4,321.97,1287.88
5183,2037-03-10,410,10,3,195.03,585.09
5184,2037-03-11,92,45,9,114.61,1031.49
5185,2037-03-12,481,17,9,223.77,2013.93
5186,2037-03-13,288,28,3,164.65,493.95000000000005
5187,2037-03-14,423,29,6,458.18,2749.08
5188,2037-03-15,390,35,6,148.02,888.1200000000001
5189,2037-03-16,178,50,6,28.79,172.74
5190,2037-03-17,443,30,7,348.83,2441.81
5191,2037-03-18,51,37,8,201.63,1613.04
5192,2037-03-19,113,37,9,201.63,1814.67
5193,2037-03-20,354,10,7,195.03,1365.21
5194,2037-03-21,433,6,9,24.55,220.95000000000002
5195,2037-03-22,24,5,9,75.13,676.17
5196,2037-03-23,148,39,6,182.82,1096.92
5197,2037-03-24,281,41,8,238.78,1910.24
5198,2037-03-25,224,42,9,325.57,2930.13
5199,2037-03-26,474,30,6,348.83,2092.98
5200,2037-03-27,131,31,8,195.69,1565.52
5201,2037-03-28,51,37,7,201.63,1411.4099999999999
5202,2037-03-29,406,37,2,201.63,403.26
5203,2037-03-30,92,34,8,373.84,2990.72
5204,2037-03-31,157,47,8,453.76,3630.08
5205,2037-04-01,331,16,2,315.23,630.46
5206,2037-04-02,9,27,7,418.06,2926.42
5207,2037-04-03,203,48,8,66.11,528.88
5208,2037-04-04,423,4,5,419.48,2097.4
5209,2037-04-05,145,40,6,242.68,1456.08
5210,2037-04-06,259,43,5,464.59,2322.95
5211,2037-04-07,316,48,7,66.11,462.77
5212,2037-04-08,391,31,3,195.69,587.0699999999999
5213,2037-04-09,153,8,7,427.54,2992.78
5214,2037-04-10,412,40,1,242.68,242.68
5215,2037-04-11,107,36,9,98.82,889.3799999999999
5216,2037-04-12,472,28,7,164.65,1152.55
5217,2037-04-13,369,10,2,195.03,390.06
5218,2037-04-14,469,27,4,418.06,1672.24
5219,2037-04-15,496,7,6,57.21,343.26
5220,2037-04-16,284,40,8,242.68,1941.44
5221,2037-04-17,442,20,3,443.87,1331.6100000000001
5222,2037-04-18,44,26,3,314.52,943.56
5223,2037-04-19,490,35,9,148.02,1332.18
5224,2037-04-20,72,3,2,304.61,609.22
5225,2037-04-21,103,8,4,427.54,1710.16
5226,2037-04-22,185,21,8,293.67,2349.36
5227,2037-04-23,226,7,4,57.21,228.84
5228,2037-04-24,96,43,7,464.59,3252.1299999999997
5229,2037-04-25,110,7,6,57.21,343.26
5230,2037-04-26,210,13,1,402.07,402.07
5231,2037-04-27,148,20,3,443.87,1331.6100000000001
5232,2037-04-28,463,12,5,64.18,320.90000000000003
5233,2037-04-29,131,46,5,52.46,262.3
5234,2037-04-30,47,37,9,201.63,1814.67
5235,2037-05-01,205,21,4,293.67,1174.68
5236,2037-05-02,198,14,9,7.01,63.089999999999996
5237,2037-05-03,486,2,4,202.66,810.64
5238,2037-05-04,11,35,7,148.02,1036.14
5239,2037-05-05,79,32,7,32.41,226.86999999999998
5240,2037-05-06,64,49,9,34.81,313.29
5241,2037-05-07,468,40,8,242.68,1941.44
5242,2037-05-08,86,45,4,114.61,458.44
5243,2037-05-09,327,7,6,57.21,343.26
5244,2037-05-10,118,18,7,395.62,2769.34
5245,2037-05-11,227,5,8,75.13,601.04
5246,2037-05-12,7,35,8,148.02,1184.16
5247,2037-05-13,109,45,5,114.61,573.05
5248,2037-05-14,211,18,4,395.62,1582.48
5249,2037-05-15,83,30,9,348.83,3139.47
5250,2037-05-16,27,25,6,165.34,992.04
5251,2037-05-17,309,22,9,299.81,2698.29
5252,2037-05-18,143,32,4,32.41,129.64
5253,2037-05-19,108,48,9,66.11,594.99
5254,2037-05-20,194,8,4,427.54,1710.16
5255,2037-05-21,498,5,8,75.13,601.04
5256,2037-05-22,168,18,7,395.62,2769.34
5257,2037-05-23,306,21,7,293.67,2055.69
5258,2037-05-24,386,16,4,315.23,1260.92
5259,2037-05-25,404,33,8,338.95,2711.6
5260,2037-05-26,212,19,8,122.14,977.12
5261,2037-05-27,437,13,6,402.07,2412.42
5262,2037-05-28,484,43,6,464.59,2787.54
5263,2037-05-29,479,15,8,321.97,2575.76
5264,2037-05-30,282,2,5,202.66,1013.3
5265,2037-05-31,184,16,4,315.23,1260.92
5266,2037-06-01,345,25,5,165.34,826.7
5267,2037-06-02,105,38,2,316.05,632.1
5268,2037-06-03,226,7,8,57.21,457.68
5269,2037-06-04,66,13,5,402.07,2010.35
5270,2037-06-05,180,35,6,148.02,888.1200000000001
5271,2037-06-06,338,10,2,195.03,390.06
5272,2037-06-07,80,36,6,98.82,592.92
5273,2037-06-08,35,29,6,458.18,2749.08
5274,2037-06-09,339,33,7,338.95,2372.65
5275,2037-06-10,293,6,8,24.55,196.4
5276,2037-06-11,386,23,9,190.34,1713.06
5277,2037-06-12,250,50,4,28.79,115.16
5278,2037-06-13,4,16,7,315.23,2206.61
5279,2037-06-14,78,19,1,122.14,122.14
5280,2037-06-15,339,29,8,458.18,3665.44
5281,2037-06-16,392,23,8,190.34,1522.72
5282,2037-06-17,329,39,9,182.82,1645.3799999999999
5283,2037-06-18,224,10,2,195.03,390.06
5284,2037-06-19,239,50,5,28.79,143.95
5285,2037-06-20,310,28,8,164.65,1317.2
5286,2037-06-21,124,40,3,242.68,728.04
5287,2037-06-22,147,28,4,164.65,658.6
5288,2037-06-23,85,35,6,148.02,888.1200000000001
5289,2037-06-24,207,10,1,195.03,195.03
5290,2037-06-25,282,48,9,66.11,594.99
5291,2037-06-26,431,37,1,201.63,201.63
5292,2037-06-27,89,17,8,223.77,1790.16
5293,2037-06-28,11,33,3,338.95,1016.8499999999999
5294,2037-06-29,216,45,2,114.61,229.22
5295,2037-06-30,423,16,6,315.23,1891.38
